epoch,IoU,auc,binaryCE,dice_coef,dice_loss,loss,pr_auc,precision,recall,val_IoU,val_auc,val_binaryCE,val_dice_coef,val_dice_loss,val_loss,val_pr_auc,val_precision,val_recall,val_weighted_bce,weighted_bce
10,0.5088676810264587,0.9916856288909912,0.03771820291876793,0.5962958931922913,0.40370452404022217,0.35186731815338135,0.7680290341377258,0.7656549215316772,0.9125239253044128,0.3741147220134735,0.9934137463569641,0.05818558856844902,0.45717936754226685,0.542820394039154,0.44695571064949036,0.6502959132194519,0.59496009349823,0.936720073223114,0.15936030447483063,0.196355938911438
11,0.5206177234649658,0.9911867380142212,0.03694124519824982,0.6075220108032227,0.39247792959213257,0.34039077162742615,0.7733963131904602,0.772773265838623,0.9124816060066223,0.42585986852645874,0.9931442141532898,0.038973838090896606,0.5057210922241211,0.4942786693572998,0.416357159614563,0.7461466789245605,0.7202725410461426,0.9368292689323425,0.18259236216545105,0.18413099646568298
12,0.5267935991287231,0.9922254085540771,0.03467779606580734,0.614292323589325,0.3857075870037079,0.33557289838790894,0.7858184576034546,0.7856792211532593,0.9167508482933044,0.4507484436035156,0.989494800567627,0.03810028359293938,0.5291327834129333,0.47086721658706665,0.41324183344841003,0.76212477684021,0.7555732727050781,0.9287453293800354,0.24036400020122528,0.18516865372657776
13,0.5419212579727173,0.9924250841140747,0.031960900872945786,0.6274892091751099,0.3725108504295349,0.3220652937889099,0.7999162673950195,0.8011751770973206,0.9178671836853027,0.4458993673324585,0.9937304854393005,0.03560810163617134,0.5259501934051514,0.474049836397171,0.39540383219718933,0.772484540939331,0.751819908618927,0.9332870841026306,0.15946567058563232,0.1707283854484558
14,0.5436168909072876,0.9923483729362488,0.031664855778217316,0.6289467215538025,0.3710530996322632,0.32205477356910706,0.8031009435653687,0.8050923347473145,0.91871577501297,0.4626602232456207,0.9864152073860168,0.03726469725370407,0.5371162295341492,0.4628838896751404,0.41051745414733887,0.7789701223373413,0.7856725454330444,0.9246312975883484,0.25341811776161194,0.17506065964698792
15,0.5366870164871216,0.9923416376113892,0.03236212953925133,0.6213549375534058,0.37864482402801514,0.3253340721130371,0.7997601628303528,0.7995163798332214,0.9201393127441406,0.4496926963329315,0.9928106665611267,0.03465438634157181,0.5265270471572876,0.4734730124473572,0.4099447727203369,0.770064651966095,0.7604474425315857,0.9239680171012878,0.21936048567295074,0.16540199518203735
16,0.5461610555648804,0.992767333984375,0.03034566156566143,0.6301591992378235,0.36984121799468994,0.31814491748809814,0.8102544546127319,0.809949517250061,0.9218665957450867,0.46891555190086365,0.9892051815986633,0.03488874435424805,0.5423818826675415,0.45761799812316895,0.40746670961380005,0.7836039662361145,0.7902877330780029,0.9208133816719055,0.2570129930973053,0.1630563884973526
17,0.5613201856613159,0.9933022856712341,0.02877448871731758,0.6454424858093262,0.35455793142318726,0.30610543489456177,0.8189948797225952,0.8214086294174194,0.922309935092926,0.46053174138069153,0.9746060371398926,0.03487614914774895,0.5341202020645142,0.4658798575401306,0.44237738847732544,0.7812741994857788,0.8342758417129517,0.8604887127876282,0.37187179923057556,0.16074877977371216
18,0.558173656463623,0.9933217167854309,0.029311563819646835,0.6402889490127563,0.3597114384174347,0.3086678683757782,0.8170434236526489,0.8168225288391113,0.925413191318512,0.4776149094104767,0.9890270829200745,0.02829231321811676,0.5500302314758301,0.4499698579311371,0.40220484137535095,0.817060112953186,0.8316523432731628,0.9098300933837891,0.2589099705219269,0.1555369794368744
19,0.5580548048019409,0.9936199188232422,0.029567847028374672,0.6413419842720032,0.3586577773094177,0.3082398772239685,0.8149219155311584,0.813909649848938,0.9248727560043335,0.4818098843097687,0.9868428111076355,0.024943575263023376,0.5541855096817017,0.44581446051597595,0.40585076808929443,0.8314791917800903,0.8579514026641846,0.8931219577789307,0.28596031665802,0.1569865345954895
20,0.5699561238288879,0.9940593838691711,0.025969261303544044,0.6504435539245605,0.34955713152885437,0.29995226860046387,0.8373361229896545,0.8387900590896606,0.9267053008079529,0.45346829295158386,0.9917381405830383,0.04895986244082451,0.5293391346931458,0.470660924911499,0.4084015190601349,0.7355460524559021,0.723059892654419,0.9488259553909302,0.22162403166294098,0.1511385589838028
21,0.5733088850975037,0.9940791130065918,0.027585985139012337,0.6548375487327576,0.34516218304634094,0.2972809076309204,0.8280123472213745,0.8289514183998108,0.9273608922958374,0.47464215755462646,0.9910510778427124,0.034683384001255035,0.5509394407272339,0.44906023144721985,0.38508719205856323,0.7922846078872681,0.783427357673645,0.9423949718475342,0.19316688179969788,0.15363815426826477
22,0.5780267119407654,0.9942464232444763,0.025550078600645065,0.6569498777389526,0.3430505394935608,0.29418402910232544,0.8386875987052917,0.8416725993156433,0.9270089268684387,0.47760632634162903,0.9873024821281433,0.027170032262802124,0.5503605604171753,0.4496394693851471,0.40800878405570984,0.8222888708114624,0.8470933437347412,0.8973405957221985,0.28311780095100403,0.14758507907390594
23,0.5844144821166992,0.9941845536231995,0.024727685377001762,0.6634424924850464,0.33655762672424316,0.28884682059288025,0.8452715277671814,0.8493679761886597,0.9291993975639343,0.4590121805667877,0.9936442375183105,0.025449374690651894,0.5356777906417847,0.46432220935821533,0.4048020541667938,0.825819730758667,0.8241651654243469,0.9177403450012207,0.2262418568134308,0.1457158327102661
24,0.583286464214325,0.9945870637893677,0.02487819641828537,0.6630181074142456,0.33698248863220215,0.2871803045272827,0.8435217142105103,0.8435099720954895,0.9316011071205139,0.44966286420822144,0.9931238889694214,0.03523237258195877,0.5262984037399292,0.47370168566703796,0.4046454429626465,0.7708591222763062,0.7557216882705688,0.9319756031036377,0.19747866690158844,0.1377744823694229
25,0.5874757170677185,0.9949816465377808,0.02439958229660988,0.6642266511917114,0.3357718884944916,0.28542134165763855,0.8484712243080139,0.8476608395576477,0.9327502250671387,0.4782393276691437,0.9909189939498901,0.02223845012485981,0.5526741743087769,0.44732582569122314,0.4002954363822937,0.8450070023536682,0.858318030834198,0.8976571559906006,0.2592053711414337,0.13436999917030334
26,0.5906939506530762,0.994811475276947,0.023941321298480034,0.6690607070922852,0.3309396803379059,0.2820832133293152,0.8507276177406311,0.8525958061218262,0.931098461151123,0.4770160913467407,0.9796652793884277,0.03454624488949776,0.5497706532478333,0.450229287147522,0.42720526456832886,0.8026431798934937,0.8250855803489685,0.9075394868850708,0.35813403129577637,0.13551399111747742
27,0.5930981636047363,0.9948286414146423,0.02320990525186062,0.6706534028053284,0.329346239566803,0.2811599671840668,0.8538178205490112,0.8561188578605652,0.9316359162330627,0.48444488644599915,0.9869938492774963,0.026730967685580254,0.5554473400115967,0.44455254077911377,0.4049689471721649,0.8254664540290833,0.8358772397041321,0.9147804975509644,0.28621870279312134,0.1366039663553238
28,0.5976728796958923,0.995204508304596,0.02265741303563118,0.6739397048950195,0.3260595500469208,0.2774936556816101,0.85890132188797,0.8620857000350952,0.9327906370162964,0.4754737615585327,0.988185703754425,0.028169317170977592,0.5467572212219238,0.45324259996414185,0.4083400368690491,0.8206716179847717,0.8272837400436401,0.9188247919082642,0.2736324965953827,0.13179807364940643
29,0.6030527949333191,0.9955482482910156,0.021737445145845413,0.679448664188385,0.32055118680000305,0.272990345954895,0.8637032508850098,0.8644105792045593,0.9356160163879395,0.4948703348636627,0.9873384237289429,0.027692390605807304,0.5647373199462891,0.43526268005371094,0.3923651874065399,0.827733039855957,0.8367874622344971,0.9251616597175598,0.2636730372905731,0.13030943274497986
30,0.6022855043411255,0.9953550100326538,0.021950116381049156,0.6782386898994446,0.3217615783214569,0.2725187838077545,0.8617495894432068,0.8639060854911804,0.9338545203208923,0.4916238486766815,0.9857602715492249,0.026376966387033463,0.5622463226318359,0.4377540051937103,0.40468549728393555,0.8347229361534119,0.8593792915344238,0.9030247330665588,0.3054817318916321,0.12479160726070404
31,0.6047654747962952,0.9959716200828552,0.021215513348579407,0.6797534227371216,0.32024621963500977,0.2711562216281891,0.865909218788147,0.867140531539917,0.935509979724884,0.4867860972881317,0.9871145486831665,0.024896737188100815,0.5578765273094177,0.4421236217021942,0.4038054049015045,0.8380967378616333,0.8604616522789001,0.9017573595046997,0.28885018825531006,0.12388763576745987
32,0.6210305690765381,0.9955655932426453,0.019810223951935768,0.6950107216835022,0.30498892068862915,0.25958773493766785,0.8757954239845276,0.8808317184448242,0.9354968070983887,0.4925977885723114,0.9845383763313293,0.02409650944173336,0.5599445104598999,0.44005537033081055,0.4221022427082062,0.8480494022369385,0.8811129331588745,0.9000898599624634,0.36824217438697815,0.1233852356672287
33,0.6086033582687378,0.9960705637931824,0.020774029195308685,0.6832234859466553,0.31677573919296265,0.26792997121810913,0.8685023784637451,0.8712176084518433,0.9359768033027649,0.48120883107185364,0.9803633093833923,0.02871096506714821,0.5536549091339111,0.44634509086608887,0.4231345057487488,0.8216125965118408,0.8662416934967041,0.8744778633117676,0.35350459814071655,0.12139399349689484
34,0.6119824051856995,0.9960216283798218,0.021038880571722984,0.686374306678772,0.31362563371658325,0.2659023106098175,0.8677343726158142,0.8704114556312561,0.9363265037536621,0.49195078015327454,0.9899212121963501,0.025496279820799828,0.5629240870475769,0.43707600235939026,0.40243881940841675,0.8326510787010193,0.8379530906677246,0.9272825121879578,0.29852837324142456,0.12273527681827545
35,0.6086198091506958,0.9959286451339722,0.020880477502942085,0.6822636127471924,0.3177354335784912,0.2681735157966614,0.8682128190994263,0.8710423707962036,0.9372764825820923,0.4841005504131317,0.9848019480705261,0.0293127428740263,0.5555063486099243,0.44449377059936523,0.4167013168334961,0.82062166929245,0.8389103412628174,0.9173166155815125,0.33332258462905884,0.11948900669813156
36,0.6142711639404297,0.9964467883110046,0.018504610285162926,0.6857101917266846,0.31428948044776917,0.26520803570747375,0.882544219493866,0.8858358263969421,0.938335657119751,0.4939308762550354,0.9839848875999451,0.0246167853474617,0.5614463090896606,0.4385538697242737,0.4199669659137726,0.8470901250839233,0.8720329999923706,0.9103934168815613,0.36420679092407227,0.11796370148658752
37,0.6181929707527161,0.9963069558143616,0.019546471536159515,0.6909393072128296,0.3090601861476898,0.2614116668701172,0.876669704914093,0.8788442611694336,0.9397403597831726,0.4680370092391968,0.9910102486610413,0.03296548128128052,0.541907012462616,0.4580928087234497,0.3960910737514496,0.7913717031478882,0.7884504199028015,0.9284281730651855,0.2100866138935089,0.11846601217985153
38,0.6183185577392578,0.9961512088775635,0.01985800266265869,0.6894313097000122,0.3105689585208893,0.2609165906906128,0.8750430345535278,0.8770949840545654,0.9395781755447388,0.49597957730293274,0.9851160049438477,0.02510880120098591,0.5636846423149109,0.4363153576850891,0.4212663471698761,0.8400905728340149,0.8723299503326416,0.8997694253921509,0.37611880898475647,0.11196047067642212
39,0.6176873445510864,0.9965728521347046,0.019401172176003456,0.6897050738334656,0.3102947175502777,0.26159727573394775,0.8777235746383667,0.8803947567939758,0.9393119215965271,0.4927082657814026,0.9892811179161072,0.02770853415131569,0.5643781423568726,0.4356216788291931,0.3911426365375519,0.8248422145843506,0.8305829167366028,0.9312267899513245,0.2577057182788849,0.11550599336624146
40,0.6150833368301392,0.996406614780426,0.019700298085808754,0.6863985657691956,0.3136003911495209,0.26298242807388306,0.8754560947418213,0.8767496943473816,0.940792977809906,0.5013834238052368,0.9828605055809021,0.025193294510245323,0.5688232183456421,0.4311765730381012,0.41036492586135864,0.8474714159965515,0.8791784048080444,0.9055588245391846,0.34793058037757874,0.11112750321626663
41,0.6330432295799255,0.996484100818634,0.0173813309520483,0.7028138041496277,0.2971861958503723,0.25033921003341675,0.8896775841712952,0.8932360410690308,0.9404222369194031,0.4957534968852997,0.9869698286056519,0.025834057480096817,0.5608180165290833,0.43918198347091675,0.42388591170310974,0.842514157295227,0.8601696491241455,0.9235363602638245,0.3779976963996887,0.10979977995157242
42,0.6276909708976746,0.9969459772109985,0.017171839252114296,0.6966323852539062,0.30336716771125793,0.2551862895488739,0.8909542560577393,0.8942451477050781,0.9420263171195984,0.509454607963562,0.9837368726730347,0.023709798231720924,0.5755464434623718,0.42445361614227295,0.40759772062301636,0.8548583984375,0.8864747881889343,0.9076678156852722,0.35702982544898987,0.1106456071138382
43,0.6225484013557434,0.996833324432373,0.018749650567770004,0.6920254826545715,0.307974636554718,0.2580597698688507,0.8819801211357117,0.8838907480239868,0.9418147206306458,0.5072725415229797,0.9880006909370422,0.02616180293262005,0.5752333998680115,0.4247666895389557,0.38588035106658936,0.8372569680213928,0.851550817489624,0.9247359037399292,0.26922106742858887,0.10831476747989655
44,0.6310455203056335,0.9970385432243347,0.017194101586937904,0.6999830603599548,0.30001646280288696,0.2515617609024048,0.8917449116706848,0.8936708569526672,0.9434232115745544,0.5013407468795776,0.9792744517326355,0.027462394908070564,0.567878246307373,0.43212154507637024,0.4230612516403198,0.8419326543807983,0.879222571849823,0.8995213508605957,0.3958822786808014,0.10619824379682541
45,0.6359382271766663,0.9970533847808838,0.01686929352581501,0.7042806148529053,0.29571831226348877,0.24786922335624695,0.8935173749923706,0.8963929414749146,0.943487286567688,0.499564528465271,0.9866082668304443,0.028585273772478104,0.5672743320465088,0.4327254891395569,0.4078940451145172,0.8337433934211731,0.8417417407035828,0.9348920583724976,0.33340156078338623,0.10432078689336777
46,0.6369813084602356,0.9967514276504517,0.017208481207489967,0.7061132788658142,0.2938864827156067,0.24715833365917206,0.890939474105835,0.8931482434272766,0.9419590830802917,0.5077827572822571,0.9872068166732788,0.024387866258621216,0.5732553005218506,0.42674463987350464,0.40058234333992004,0.8522786498069763,0.8743922114372253,0.9180325269699097,0.32209378480911255,0.10697496682405472
47,0.6277076601982117,0.9965875148773193,0.016352875158190727,0.6945377588272095,0.30546197295188904,0.2556707262992859,0.8972975015640259,0.9005687236785889,0.9419361352920532,0.5031804442405701,0.9793952703475952,0.027166593819856644,0.5688567757606506,0.43114331364631653,0.4290860593318939,0.8530100584030151,0.8902814984321594,0.8996062278747559,0.4229143559932709,0.1062968373298645
48,0.6737379431724548,0.9896383881568909,0.04579468443989754,0.7451120018959045,0.2548877000808716,0.24323484301567078,0.8599430918693542,0.8658497333526611,0.9412717223167419,0.5980221629142761,0.9850059747695923,0.053678084164857864,0.6690611243247986,0.3309386074542999,0.36829814314842224,0.8046658635139465,0.7968364953994751,0.9424443244934082,0.48037752509117126,0.2082768678665161
49,0.7168775200843811,0.9857359528541565,0.07278158515691757,0.7894353866577148,0.2105649709701538,0.241344153881073,0.8537354469299316,0.8565270900726318,0.9360483884811401,0.6319624185562134,0.8788298964500427,2.5442869663238525,0.6967775225639343,0.30322200059890747,0.616705596446991,0.6672558188438416,0.8329052925109863,0.7373446822166443,1.5571527481079102,0.33368268609046936
50,0.7173634767532349,0.9824772477149963,0.14068520069122314,0.7912842035293579,0.20871476829051971,0.2525750696659088,0.8549463748931885,0.8621299862861633,0.9224943518638611,0.5867568254470825,0.9861064553260803,0.07554983347654343,0.659391462802887,0.3406085669994354,0.3610116243362427,0.8043340444564819,0.7935916781425476,0.9345912933349609,0.4222206473350525,0.38415631651878357
51,0.7319984436035156,0.9894809126853943,0.05543947219848633,0.8037005662918091,0.19629892706871033,0.21532103419303894,0.8746998906135559,0.8754309415817261,0.9349998831748962,0.6275275945663452,0.9816370606422424,0.0869356244802475,0.6992511749267578,0.3007482886314392,0.3619259297847748,0.8169283866882324,0.8127790689468384,0.9263474345207214,0.5454584956169128,0.27238568663597107
52,0.69429612159729,0.9919424057006836,0.03621885925531387,0.7691219449043274,0.23087677359580994,0.23705264925956726,0.8628783822059631,0.856478214263916,0.9366709589958191,0.6742467284202576,0.9665188193321228,0.1969737708568573,0.7400347590446472,0.2599655091762543,0.4264433681964874,0.818067193031311,0.8539193868637085,0.8905878663063049,0.9258779287338257,0.2555810213088989
53,0.6825094819068909,0.9784446358680725,0.20321433246135712,0.7582852840423584,0.24171416461467743,0.28693029284477234,0.832415759563446,0.8456238508224487,0.9122803211212158,0.6802391409873962,0.966511070728302,0.23116396367549896,0.7462735772132874,0.2537268102169037,0.4412551820278168,0.8286892175674438,0.865252673625946,0.8837041854858398,1.0038412809371948,0.42257973551750183
54,0.7407224178314209,0.9943665266036987,0.02640436589717865,0.8128483891487122,0.18715126812458038,0.19050727784633636,0.8818467259407043,0.8780565857887268,0.9391854405403137,0.6447621583938599,0.9817292094230652,0.06448216736316681,0.7140346169471741,0.28596559166908264,0.360962450504303,0.8444469571113586,0.8612143397331238,0.9062405228614807,0.5859525799751282,0.200576514005661
55,0.7387006282806396,0.9916630983352661,0.04901620000600815,0.8106719255447388,0.18932752311229706,0.2098160684108734,0.8657582998275757,0.8650133609771729,0.9357485771179199,0.65232914686203,0.985080897808075,0.11022396385669708,0.721511960029602,0.27848759293556213,0.3566654920578003,0.8042254447937012,0.7990119457244873,0.9342241287231445,0.591198742389679,0.2712829113006592
56,0.732229471206665,0.9885056614875793,0.09706853330135345,0.8035730123519897,0.19642697274684906,0.24355745315551758,0.8635534048080444,0.8700628280639648,0.926145076751709,0.6046802997589111,0.9638158082962036,0.4432286024093628,0.6635628938674927,0.33643725514411926,0.609932541847229,0.7757872939109802,0.8087121844291687,0.8899337649345398,1.4304149150848389,0.3849487006664276
57,0.7219334840774536,0.9889897704124451,0.07243357598781586,0.7948391437530518,0.20516188442707062,0.25229474902153015,0.8524301648139954,0.8566699624061584,0.9267666339874268,0.6232866048812866,0.9546524286270142,0.41886991262435913,0.6817916631698608,0.31820860505104065,0.6925022006034851,0.7685913443565369,0.8089059591293335,0.887968897819519,1.8153796195983887,0.39369428157806396
58,0.7091653347015381,0.9928663372993469,0.04528377577662468,0.7817640900611877,0.2182360291481018,0.23402968049049377,0.8645395636558533,0.8637129068374634,0.9347109794616699,0.6133212447166443,0.9743271470069885,0.15862227976322174,0.6828345060348511,0.3171656131744385,0.39218074083328247,0.8199958801269531,0.8479368686676025,0.9044421315193176,0.6172261238098145,0.2814107835292816
59,0.7044443488121033,0.9891481399536133,0.06471920013427734,0.778711199760437,0.22128696739673615,0.2393357753753662,0.8535822033882141,0.8590533137321472,0.9261960387229919,0.6593760251998901,0.9763894081115723,0.17584356665611267,0.729279637336731,0.27072036266326904,0.35894933342933655,0.8139526844024658,0.8344689011573792,0.9138256907463074,0.6236366629600525,0.2934831380844116
60,0.7208377122879028,0.9941985011100769,0.02938118949532509,0.7933664917945862,0.2066323459148407,0.20159320533275604,0.8715631365776062,0.8694981336593628,0.9372298121452332,0.6639716625213623,0.977441668510437,0.1250254362821579,0.7338660955429077,0.2661336660385132,0.3530672490596771,0.8348528146743774,0.8544307947158813,0.9121852517127991,0.6138681769371033,0.1864749789237976
61,0.7416040897369385,0.9919793009757996,0.04993130639195442,0.8131549954414368,0.186844602227211,0.1988278180360794,0.8751200437545776,0.8769055604934692,0.9364227652549744,0.6864041090011597,0.9643667936325073,0.17267069220542908,0.7491683959960938,0.2508317530155182,0.47243955731391907,0.8305267095565796,0.9041343927383423,0.8523961901664734,1.1372630596160889,0.23477797210216522
62,0.7097362279891968,0.9836549758911133,0.13309478759765625,0.7843929529190063,0.2156078815460205,0.24477830529212952,0.8396409153938293,0.8526707887649536,0.9169284701347351,0.6538538336753845,0.9804667234420776,0.11305352300405502,0.7222744226455688,0.27772584557533264,0.3839280307292938,0.8312745690345764,0.8524211645126343,0.8995970487594604,0.7025350332260132,0.3322889506816864
63,0.7236239314079285,0.9910919070243835,0.05967634916305542,0.7988160252571106,0.20118336379528046,0.21637959778308868,0.8591630458831787,0.8624829649925232,0.9313114881515503,0.6726040840148926,0.9784120321273804,0.10386491566896439,0.7415026426315308,0.2584973871707916,0.3615970313549042,0.8347615003585815,0.8570194840431213,0.9044210910797119,0.6708945035934448,0.26196715235710144
64,0.7171651124954224,0.9919339418411255,0.045322123914957047,0.7919625639915466,0.20803678035736084,0.2274656742811203,0.8541938066482544,0.8562676906585693,0.9306212663650513,0.6361178755760193,0.9828261733055115,0.08704547584056854,0.7068334221839905,0.29316678643226624,0.3536278307437897,0.8236111998558044,0.842021644115448,0.9078612923622131,0.535010576248169,0.285752534866333
65,0.7125120162963867,0.9947875738143921,0.02708558365702629,0.7863455414772034,0.2136545181274414,0.20502740144729614,0.8696345090866089,0.8681575655937195,0.937102735042572,0.6589219570159912,0.9771470427513123,0.1656070351600647,0.7270423173904419,0.2729576826095581,0.3736251890659332,0.8280668258666992,0.8479490280151367,0.9159623384475708,0.6756277084350586,0.1791481375694275
66,0.6943507790565491,0.9881735444068909,0.09223184734582901,0.7701514959335327,0.22984831035137177,0.25508353114128113,0.8375177383422852,0.8411837220191956,0.9238357543945312,0.6435458660125732,0.9811595678329468,0.10511425137519836,0.7140812873840332,0.2859187424182892,0.3720051646232605,0.8319423198699951,0.8456023335456848,0.9113758206367493,0.6302651166915894,0.33078867197036743
67,0.748120903968811,0.9924871325492859,0.0479164645075798,0.8214535117149353,0.1785452961921692,0.18616357445716858,0.8705836534500122,0.8748332262039185,0.932677686214447,0.6726250052452087,0.9823373556137085,0.14972038567066193,0.7401809096336365,0.25981926918029785,0.3545181155204773,0.8222810626029968,0.8328292369842529,0.9219017624855042,0.6386148929595947,0.2090180367231369
68,0.7545152306556702,0.9931262135505676,0.04565391317009926,0.8268754482269287,0.17312434315681458,0.18530555069446564,0.8748561143875122,0.8787211179733276,0.9348750710487366,0.5916341543197632,0.8250512480735779,1.608422875404358,0.6581196784973145,0.3418799638748169,0.7528606653213501,0.5804277062416077,0.8941899538040161,0.5653744339942932,1.985803246498108,0.2218492180109024
69,0.7149348258972168,0.9911198019981384,0.05988576263189316,0.7882956862449646,0.2117040455341339,0.22062210738658905,0.8603046536445618,0.8655408620834351,0.9311445355415344,0.6121918559074402,0.9869089126586914,0.07862714678049088,0.6847345232963562,0.3152652978897095,0.35111528635025024,0.8200973868370056,0.8227830529212952,0.9231612682342529,0.45866531133651733,0.24737662076950073
70,0.7127774357795715,0.9946449398994446,0.036847036331892014,0.7861124873161316,0.21388795971870422,0.21726416051387787,0.8704251646995544,0.8717696666717529,0.9365521669387817,0.6573479771614075,0.9879069924354553,0.05645929276943207,0.7269349098205566,0.2730655074119568,0.31122225522994995,0.840556263923645,0.8572465777397156,0.9146982431411743,0.4256928265094757,0.2273925393819809
71,0.7218421101570129,0.9923657774925232,0.05189800634980202,0.7962082624435425,0.2037915587425232,0.2125512808561325,0.8580156564712524,0.8610406517982483,0.9331992268562317,0.6552863717079163,0.9781877398490906,0.22538362443447113,0.726362943649292,0.27363675832748413,0.34986305236816406,0.8127656579017639,0.8309527635574341,0.9129748940467834,0.5785414576530457,0.23883090913295746
72,0.735277533531189,0.9958677291870117,0.023647932335734367,0.8063366413116455,0.1936633288860321,0.18231435120105743,0.882450520992279,0.884621262550354,0.9373083710670471,0.6810993552207947,0.9828134179115295,0.08962813764810562,0.7477680444717407,0.252232164144516,0.3372921049594879,0.8452672362327576,0.8678392767906189,0.9141455292701721,0.5924726724624634,0.14826571941375732
73,0.69650799036026,0.9911625981330872,0.06934087723493576,0.77138352394104,0.22861622273921967,0.23406030237674713,0.852752149105072,0.8610461950302124,0.9244462251663208,0.6290858387947083,0.9827827215194702,0.12192137539386749,0.6994808316230774,0.30051901936531067,0.3828945457935333,0.7925841212272644,0.8051337599754333,0.9188932180404663,0.6300210952758789,0.25039172172546387
74,0.7068191766738892,0.9889471530914307,0.0785001888871193,0.7818456888198853,0.21815408766269684,0.2308817356824875,0.8523674011230469,0.8613603711128235,0.9248086214065552,0.6195448040962219,0.983927845954895,0.12986573576927185,0.6907082796096802,0.30929136276245117,0.3800264298915863,0.8084028363227844,0.8146867156028748,0.9176850914955139,0.5922303795814514,0.26906633377075195
75,0.7459524273872375,0.9952492713928223,0.02791472338140011,0.8167737722396851,0.18322543799877167,0.18746580183506012,0.8771491050720215,0.8788761496543884,0.9382141828536987,0.5400602221488953,0.9903131127357483,0.04335423558950424,0.613055408000946,0.38694441318511963,0.38822612166404724,0.8128528594970703,0.821205198764801,0.9135466814041138,0.392071008682251,0.200186088681221
