epoch,IoU,auc,binaryCE,dice_coef,dice_loss,loss,pr_auc,precision,recall,val_IoU,val_auc,val_binaryCE,val_dice_coef,val_dice_loss,val_loss,val_pr_auc,val_precision,val_recall,val_weighted_bce,weighted_bce
27,0.6122735738754272,0.9961108565330505,0.028529057279229164,0.6927401423454285,0.30725961923599243,0.26092803478240967,0.8673977255821228,0.8590252995491028,0.940301239490509,0.4541584253311157,0.9959595799446106,0.03977875038981438,0.5362303256988525,0.46376967430114746,0.3881688416004181,0.7886313796043396,0.7595371007919312,0.9464524388313293,0.16136568784713745,0.12193320691585541
28,0.6099159717559814,0.996498703956604,0.027540108188986778,0.690962016582489,0.30903780460357666,0.2611220180988312,0.8717149496078491,0.8626946806907654,0.94062340259552,0.48517149686813354,0.9933570027351379,0.029535507783293724,0.5636237263679504,0.4363761842250824,0.3757777214050293,0.8372611999511719,0.8390300869941711,0.9224950075149536,0.19398276507854462,0.11737454682588577
29,0.6211897730827332,0.9966333508491516,0.02646065317094326,0.6997182965278625,0.300281286239624,0.25392478704452515,0.8774642944335938,0.8697665929794312,0.9438586235046387,0.47615712881088257,0.9873604774475098,0.026622334495186806,0.5532100200653076,0.4467899799346924,0.4256535470485687,0.8485475182533264,0.8761199116706848,0.8886497616767883,0.36224448680877686,0.11485537886619568
30,0.6251645088195801,0.9963704347610474,0.026100071147084236,0.7046751379966736,0.295324444770813,0.25006014108657837,0.8756963610649109,0.8680958151817322,0.9415593147277832,0.48555731773376465,0.9883686304092407,0.028069861233234406,0.564042866230011,0.43595728278160095,0.4046010673046112,0.8444330096244812,0.8751218318939209,0.8895007967948914,0.3105323910713196,0.11426656693220139
31,0.6148061156272888,0.9964300990104675,0.027389932423830032,0.6930938363075256,0.30690595507621765,0.25827428698539734,0.8705952763557434,0.8626856207847595,0.9426141977310181,0.5027129054069519,0.9922357201576233,0.026249829679727554,0.5781391263008118,0.4218607544898987,0.37808045744895935,0.855099618434906,0.8634565472602844,0.9232745170593262,0.2467406839132309,0.11237926036119461
32,0.6214736104011536,0.9966628551483154,0.02568667195737362,0.6984896659851074,0.3015104830265045,0.25391069054603577,0.8799746632575989,0.871447741985321,0.9447793364524841,0.4980441927909851,0.9939670562744141,0.024729954078793526,0.574367105960846,0.42563289403915405,0.38090017437934875,0.8585101366043091,0.8616910576820374,0.9193821549415588,0.24670198559761047,0.11111201345920563
33,0.6374620199203491,0.9966921210289001,0.02520839497447014,0.7153791785240173,0.28462129831314087,0.2415183186531067,0.8821305632591248,0.874456524848938,0.9443953037261963,0.4897109866142273,0.995312511920929,0.02697209268808365,0.5667123794555664,0.4332875609397888,0.3743879497051239,0.8451413512229919,0.8361197113990784,0.9346795082092285,0.1976882964372635,0.11221008002758026
34,0.6217122077941895,0.99672931432724,0.025569425895810127,0.6993844509124756,0.30061498284339905,0.25461119413375854,0.8794756531715393,0.87070631980896,0.9444512724876404,0.4876379072666168,0.9936490058898926,0.0338965579867363,0.565825343132019,0.43417465686798096,0.3745514154434204,0.8217667937278748,0.8082994818687439,0.9513404965400696,0.1956828385591507,0.11660061776638031
35,0.6358277797698975,0.9969607591629028,0.02437719516456127,0.7123544216156006,0.28764575719833374,0.24331603944301605,0.8846062421798706,0.8762733936309814,0.9457294940948486,0.48538318276405334,0.98880934715271,0.03895675763487816,0.5609537363052368,0.43904635310173035,0.3982914686203003,0.8001565933227539,0.808138370513916,0.9153224229812622,0.27602729201316833,0.11032752692699432
36,0.6358747482299805,0.9968709349632263,0.022957665845751762,0.7091715335845947,0.2908284068107605,0.2436189502477646,0.8921682834625244,0.8848971128463745,0.9469413161277771,0.5051446557044983,0.9905581474304199,0.025087516754865646,0.5784710049629211,0.42152872681617737,0.3866715431213379,0.8617268204689026,0.8773385882377625,0.9119113683700562,0.28209975361824036,0.1019911989569664
37,0.6462334990501404,0.9973903298377991,0.021182850003242493,0.7183584570884705,0.2816410958766937,0.23708929121494293,0.9005810618400574,0.8941190242767334,0.9472506046295166,0.4987269639968872,0.9942362308502197,0.027918554842472076,0.5752416849136353,0.4247583746910095,0.3685397803783417,0.8485721945762634,0.844150722026825,0.9388124942779541,0.19988445937633514,0.10343477129936218
38,0.6370480060577393,0.9968329071998596,0.023320095613598824,0.7127111554145813,0.28728818893432617,0.24484212696552277,0.888670802116394,0.8826252818107605,0.9432348012924194,0.49302130937576294,0.9886218905448914,0.025283263996243477,0.5681381821632385,0.43186163902282715,0.40508151054382324,0.8604164123535156,0.8849256634712219,0.9006755948066711,0.32474079728126526,0.11750398576259613
39,0.6616750955581665,0.9973717331886292,0.021294288337230682,0.7339290976524353,0.266071081161499,0.22551584243774414,0.8996757864952087,0.8927806615829468,0.9480493664741516,0.5021249055862427,0.9949710369110107,0.03133872151374817,0.5792180895805359,0.42078185081481934,0.36196261644363403,0.8316464424133301,0.8136531114578247,0.9584887027740479,0.1855047643184662,0.1038498505949974
40,0.654893159866333,0.997282087802887,0.020415300503373146,0.7238640785217285,0.27613565325737,0.23118184506893158,0.9033358097076416,0.8983346819877625,0.9494152069091797,0.4969187080860138,0.9917747378349304,0.02961760386824608,0.5732846260070801,0.42671531438827515,0.37887877225875854,0.8409129977226257,0.8429293036460876,0.9249608516693115,0.23536986112594604,0.09631984680891037
41,0.6446666717529297,0.9967920184135437,0.02284788154065609,0.717012882232666,0.28298690915107727,0.2391701340675354,0.8923293948173523,0.8852631449699402,0.9467694759368896,0.4881935119628906,0.9937538504600525,0.03612693026661873,0.5664649605751038,0.4335348308086395,0.3726402819156647,0.8136275410652161,0.7981724143028259,0.9477463960647583,0.18995630741119385,0.10771916061639786
42,0.6594406366348267,0.997420608997345,0.019350996240973473,0.7285786271095276,0.27142053842544556,0.22871866822242737,0.9094525575637817,0.9050883650779724,0.9484339952468872,0.5141106843948364,0.9892494678497314,0.023680375888943672,0.5878942608833313,0.4121055603027344,0.38849887251853943,0.8740772008895874,0.9013173580169678,0.9047737121582031,0.31767934560775757,0.10061287134885788
43,0.6548571586608887,0.997115433216095,0.02096298150718212,0.725740373134613,0.2742598354816437,0.23298807442188263,0.9021458029747009,0.8974553942680359,0.9475836157798767,0.5118849277496338,0.9892178773880005,0.027057820931077003,0.5837202072143555,0.4162799119949341,0.3941079080104828,0.8613436222076416,0.8769081830978394,0.926924467086792,0.32759156823158264,0.10917245596647263
44,0.6680763959884644,0.9972142577171326,0.019491683691740036,0.7377640604972839,0.262235164642334,0.22238147258758545,0.9070764183998108,0.9023472666740417,0.9510366916656494,0.5038903951644897,0.9922168254852295,0.025467701256275177,0.5792421102523804,0.4207582175731659,0.3719635307788849,0.8548181653022766,0.8564258813858032,0.9290415048599243,0.22557999193668365,0.10281971842050552
45,0.6706399917602539,0.9973106384277344,0.01848461851477623,0.7394953370094299,0.2605040371417999,0.22104202210903168,0.9128758311271667,0.9086239337921143,0.9496930837631226,0.5032105445861816,0.9962385296821594,0.02704847790300846,0.5794696807861328,0.42053037881851196,0.3531543016433716,0.8522311449050903,0.8382183909416199,0.9501564502716064,0.15102575719356537,0.10265632718801498
46,0.6730069518089294,0.997509777545929,0.018191685900092125,0.7404741644859314,0.25952601432800293,0.21928808093070984,0.9139871597290039,0.9102697968482971,0.9501694440841675,0.5166509747505188,0.9926719665527344,0.027587370947003365,0.588678777217865,0.411321222782135,0.3629412055015564,0.8559795618057251,0.8547816872596741,0.9450695514678955,0.2178015559911728,0.09857399761676788
47,0.6768436431884766,0.9973785281181335,0.01748039945960045,0.7422022223472595,0.2577974796295166,0.21709740161895752,0.9181851744651794,0.9156308174133301,0.9504586458206177,0.5141779184341431,0.993487536907196,0.0279740858823061,0.5873881578445435,0.4126122295856476,0.36466366052627563,0.8529212474822998,0.8442655205726624,0.9525368213653564,0.22081805765628815,0.09499796479940414
48,0.6650590300559998,0.997363805770874,0.018676884472370148,0.7312971949577332,0.26870298385620117,0.22469739615917206,0.9119625687599182,0.9058786630630493,0.9515942335128784,0.5052661895751953,0.9931702613830566,0.024650974199175835,0.5782502889633179,0.4217495918273926,0.3640909492969513,0.8610918521881104,0.8662132620811462,0.9229065775871277,0.1911148577928543,0.0926814004778862
49,0.6717440485954285,0.9978270530700684,0.016864439472556114,0.7351032495498657,0.26489636301994324,0.22184984385967255,0.9218810200691223,0.9179258942604065,0.9521346092224121,0.5182214975357056,0.9936553835868835,0.026626484468579292,0.5919557213783264,0.4080444276332855,0.3592403531074524,0.8584817051887512,0.861424446105957,0.9382404685020447,0.21282847225666046,0.0927092581987381
50,0.6902240514755249,0.9976131916046143,0.016943927854299545,0.7541659474372864,0.2458336502313614,0.20732802152633667,0.9198873043060303,0.916771411895752,0.953259289264679,0.5029349327087402,0.9895645380020142,0.026620864868164062,0.5762229561805725,0.42377734184265137,0.3853035569190979,0.8540568947792053,0.8699102997779846,0.9178981184959412,0.26988232135772705,0.09181122481822968
51,0.6790657639503479,0.997378945350647,0.01801791414618492,0.7461267709732056,0.2538733184337616,0.21459734439849854,0.9151215553283691,0.9113965630531311,0.9497566819190979,0.5140373110771179,0.9913054704666138,0.026721827685832977,0.5828415155410767,0.4171582758426666,0.390157014131546,0.8633414506912231,0.8667877912521362,0.9417648911476135,0.3091528117656708,0.09676939994096756
52,0.6780331134796143,0.9975885152816772,0.016716092824935913,0.7410657405853271,0.2589341402053833,0.2162240445613861,0.9208930730819702,0.9181853532791138,0.9526534676551819,0.5177922248840332,0.9895331859588623,0.02467995509505272,0.5895868539810181,0.41041329503059387,0.3815612196922302,0.8703282475471497,0.8808944225311279,0.9298768639564514,0.2950053811073303,0.08809325098991394
53,0.6826393008232117,0.9976349472999573,0.017366768792271614,0.747650146484375,0.2523494064807892,0.21310831606388092,0.9183271527290344,0.9154707193374634,0.9519492983818054,0.5213389992713928,0.9934642314910889,0.02333170361816883,0.5919683575630188,0.40803149342536926,0.3618372976779938,0.8725827932357788,0.8768464922904968,0.9362908601760864,0.2232542783021927,0.09538523107767105
54,0.6733787059783936,0.9976725578308105,0.01664627343416214,0.7359335422515869,0.2640663981437683,0.22140765190124512,0.922220766544342,0.920059859752655,0.9518918395042419,0.5118772983551025,0.9923123121261597,0.03298591077327728,0.5867149829864502,0.41328465938568115,0.36483001708984375,0.8374956250190735,0.8343201279640198,0.9527460932731628,0.219465970993042,0.09343133121728897
55,0.6899206638336182,0.9977387189865112,0.016639186069369316,0.7529866695404053,0.2470131665468216,0.20785896480083466,0.9214694499969482,0.9189115166664124,0.9525784254074097,0.527235746383667,0.9917343258857727,0.021972011774778366,0.6000979542732239,0.3999021053314209,0.35782140493392944,0.8790271282196045,0.8901321291923523,0.9286613464355469,0.23157963156700134,0.09039664268493652
56,0.6784184575080872,0.9976968765258789,0.015971200540661812,0.7385967373847961,0.2614034414291382,0.21734914183616638,0.924248218536377,0.9220084547996521,0.9545869827270508,0.5236654877662659,0.9887615442276001,0.022923463955521584,0.5941526293754578,0.405847430229187,0.37514808773994446,0.875099778175354,0.8988373875617981,0.9160043001174927,0.2830500900745392,0.08518633991479874
57,0.6848995685577393,0.9977162480354309,0.015878595411777496,0.7458073496818542,0.25419238209724426,0.21187444031238556,0.925064206123352,0.9224993586540222,0.9538168907165527,0.5245527029037476,0.9892544150352478,0.02327963523566723,0.5924984812736511,0.40750160813331604,0.38650572299957275,0.879611611366272,0.8996578454971313,0.9234611392021179,0.3235175907611847,0.0849202424287796
58,0.6952454447746277,0.9979387521743774,0.01506798341870308,0.7551490664482117,0.2448505163192749,0.20505529642105103,0.9300163388252258,0.927466869354248,0.9555051922798157,0.5245847702026367,0.9914814829826355,0.023461641743779182,0.592720091342926,0.4072800576686859,0.370914101600647,0.8765968680381775,0.8868759870529175,0.9332756400108337,0.26181694865226746,0.08566886931657791
59,0.6711727976799011,0.9974191784858704,0.018229562789201736,0.7354657053947449,0.2645339369773865,0.2215975821018219,0.9147648215293884,0.912392258644104,0.9524171948432922,0.521048903465271,0.9910178780555725,0.024916520342230797,0.5926705002784729,0.40732964873313904,0.3643477261066437,0.8683164119720459,0.8753976821899414,0.9361147284507751,0.23540189862251282,0.09278761595487595
60,0.6823886036872864,0.9975789785385132,0.015581702813506126,0.740761399269104,0.25923869013786316,0.2152029275894165,0.9269559979438782,0.9266449213027954,0.953388512134552,0.5203505158424377,0.9856700301170349,0.02439756691455841,0.5920160412788391,0.4079839289188385,0.3902807831764221,0.8717852830886841,0.9029598236083984,0.9099024534225464,0.33717119693756104,0.08309682458639145
61,0.685330331325531,0.9978506565093994,0.015348680317401886,0.745128870010376,0.25487083196640015,0.21310192346572876,0.9280581474304199,0.9271504878997803,0.9531726837158203,0.5258240699768066,0.9882121682167053,0.023001311346888542,0.5956733822822571,0.40432655811309814,0.38319262862205505,0.878471851348877,0.9047991633415222,0.9133448600769043,0.3197907507419586,0.08779525756835938
62,0.7052090167999268,0.9979653358459473,0.015396477654576302,0.7666269540786743,0.23337292671203613,0.1969422698020935,0.9276891350746155,0.925260603427887,0.9551271200180054,0.5222573280334473,0.987175464630127,0.02581787295639515,0.5920284390449524,0.40797159075737,0.3860977292060852,0.86803138256073,0.8895493149757385,0.9238726496696472,0.32047727704048157,0.08765126019716263
63,0.7186806201934814,0.9979156851768494,0.014415634796023369,0.7771280407905579,0.22287176549434662,0.18846604228019714,0.9319917559623718,0.9309421181678772,0.9547576308250427,0.5363350510597229,0.989364743232727,0.023663563653826714,0.6061395406723022,0.3938603103160858,0.3614999055862427,0.877798855304718,0.8940593600273132,0.929866373538971,0.2644178569316864,0.08524877578020096
64,0.7122517228126526,0.997913122177124,0.014466805383563042,0.7709231376647949,0.22907686233520508,0.19274964928627014,0.9318850040435791,0.9301789402961731,0.9558886885643005,0.5267982482910156,0.9867620468139648,0.02187824621796608,0.596541166305542,0.40345892310142517,0.3843132555484772,0.8831146359443665,0.9227852821350098,0.9003285765647888,0.3268766403198242,0.08376841992139816
65,0.6868079900741577,0.9976962208747864,0.015008297748863697,0.7451583743095398,0.25484150648117065,0.2127685844898224,0.9301982522010803,0.9292086362838745,0.9550291299819946,0.52530837059021,0.9888554811477661,0.022542007267475128,0.5964029431343079,0.4035970866680145,0.37558168172836304,0.8781790733337402,0.905123770236969,0.9116411209106445,0.2915358245372772,0.0865502581000328
66,0.7013247013092041,0.9979620575904846,0.014243127778172493,0.7577457427978516,0.24225369095802307,0.2022625356912613,0.9332296252250671,0.9326667785644531,0.9556624889373779,0.5270501971244812,0.9892228841781616,0.02335425280034542,0.5953905582427979,0.40460947155952454,0.37482139468193054,0.8780592679977417,0.8963393568992615,0.9261274933815002,0.2854577600955963,0.08228940516710281
67,0.7150681018829346,0.9904383420944214,0.06624545156955719,0.7764882445335388,0.22351223230361938,0.21836134791374207,0.903694212436676,0.9118454456329346,0.9483577609062195,0.6177811026573181,0.9834351539611816,0.09533727914094925,0.694600522518158,0.30539965629577637,0.38853660225868225,0.7558661103248596,0.7597299218177795,0.9626216888427734,0.6379473209381104,0.2029089480638504
68,0.7700071930885315,0.9895102977752686,0.030901078134775162,0.836111307144165,0.1638893485069275,0.1775057464838028,0.8921743631362915,0.8944633603096008,0.9544804096221924,0.6587905883789062,0.9817507266998291,0.07729136198759079,0.727834939956665,0.2721652686595917,0.3705683946609497,0.8311301469802856,0.8326442837715149,0.947219729423523,0.6657779216766357,0.21835504472255707
69,0.7884819507598877,0.9928296804428101,0.026574311777949333,0.8528290390968323,0.1471707969903946,0.16561022400856018,0.9091612696647644,0.9037335515022278,0.9571178555488586,0.692733645439148,0.9781658053398132,0.050609029829502106,0.7586323618888855,0.24136775732040405,0.3585381805896759,0.8717043995857239,0.8987035751342773,0.9107586741447449,0.7100499868392944,0.22092843055725098
70,0.8049472570419312,0.9940338134765625,0.02073625847697258,0.8662593960762024,0.13374142348766327,0.13839229941368103,0.920030951499939,0.9151342511177063,0.9578832983970642,0.6699411869049072,0.9336825013160706,0.3825550675392151,0.7393423318862915,0.2606576979160309,0.5713945627212524,0.8001969456672668,0.9017193913459778,0.8398560285568237,1.5036052465438843,0.15234509110450745
71,0.7756622433662415,0.9895723462104797,0.04191705211997032,0.8426911234855652,0.1573093682527542,0.18632417917251587,0.8953031301498413,0.8925132751464844,0.9522985219955444,0.7089747786521912,0.9784393906593323,0.08452562987804413,0.7762088775634766,0.22379134595394135,0.3394084870815277,0.8638439774513245,0.8778186440467834,0.9259932041168213,0.6862599849700928,0.27336928248405457
72,0.7991151213645935,0.9901014566421509,0.037395868450403214,0.8638190627098083,0.1361810863018036,0.15654289722442627,0.9047756195068359,0.9026456475257874,0.9509027004241943,0.641914963722229,0.9869479537010193,0.05454366281628609,0.7154722213745117,0.28452783823013306,0.3779125511646271,0.8058372139930725,0.7881613969802856,0.9521810412406921,0.6580665111541748,0.2176281362771988
73,0.7895625829696655,0.9927469491958618,0.028807582333683968,0.856974720954895,0.14302507042884827,0.15472419559955597,0.9080829620361328,0.8973666429519653,0.9526468515396118,0.6962239742279053,0.9835118651390076,0.06102903187274933,0.7651758790016174,0.2348240464925766,0.3354063630104065,0.8535263538360596,0.855464518070221,0.9409208297729492,0.6371538639068604,0.18982182443141937
74,0.7876224517822266,0.9941723346710205,0.022518446668982506,0.8543925881385803,0.14560745656490326,0.1476074457168579,0.9073567390441895,0.8971193432807922,0.9558445811271667,0.6960739493370056,0.9794435501098633,0.12362202256917953,0.7704129815101624,0.22958707809448242,0.3526501953601837,0.8274221420288086,0.8297629952430725,0.943240225315094,0.7218400239944458,0.15360793471336365
75,0.7827844619750977,0.9943944215774536,0.02334040403366089,0.8501980900764465,0.1498020738363266,0.15278230607509613,0.905573308467865,0.8927818536758423,0.9551906585693359,0.7134221196174622,0.9851023554801941,0.051293935626745224,0.7818191647529602,0.21818062663078308,0.3049381375312805,0.8634149432182312,0.8609867095947266,0.9359664916992188,0.5652112364768982,0.16172368824481964
